first_cat,second_cat,titles,product_link,pictures,prices,nb_votes,votes
Jeux vidéo,Anciens systèmes,Xbox Game Pass Core | 12 mois Abonnement | Code jeu à télécharger,https://www.amazon.fr/Abonnement-Xbox-Live-Gold-mois/dp/B00EZ6P4J2/ref=zg_bs_g_26864502031_d_sccl_23/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61rASSd+kFL._AC_UL900_SR900,600_.jpg",59.99,0,4.5
Jeux vidéo,Anciens systèmes,"Mribo Manette Wii, Wii Télécommande, télécommande de Jeu de Compatible avec Nintendo Wii/Wii U, avec étui en Silicone Gratuit et dragonne",https://www.amazon.fr/Mribo-Wii-Controller-contr%C3%B4leur-Remplacement/dp/B07F5FS4ST/ref=zg_bs_g_26864502031_d_sccl_24/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61Q0NYSzf9L._AC_UL900_SR900,600_.jpg",19.99,3116,4.3
Jeux vidéo,Anciens systèmes,"Adaptateur wii hdmi, Convertisseur Wii vers Hdmi Adaptateur HD 1080p avec Sortie Audio 3,5 Mm Et Hdmi, Prend en Charge Tous Les Modes D'Affichage Wii pour Wii Monitor Projector TV (Blanc)",https://www.amazon.fr/Adaptateur-Convertisseur-DAffichage-Moniteur-Projecteur/dp/B09YKYT7L5/ref=zg_bs_g_26864502031_d_sccl_25/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51kRX5o93rL._AC_UL900_SR900,600_.jpg",6.89,815,4.5
Jeux vidéo,Anciens systèmes,"JSAUX Verre Trempé Anti-Reflets Pour Steam Deck (OLED) Lot de 2, Couverture Intégrale Vitre Protection D'écran pour Steam Deck, Facile à Installer avec Le Cadre de Guidage (Version Améliorée)",https://www.amazon.fr/JSAUX-Anti-reflets-Couverture-Int%C3%A9grale-Protection/dp/B0BNVKK54D/ref=zg_bs_g_26864502031_d_sccl_26/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71wJhJe7dTL._AC_UL900_SR900,600_.jpg",13.99,721,4.4
Jeux vidéo,Anciens systèmes,"Razer Wolverine V2 - Manette de Jeu Filaire pour Xbox Series X|S + Xbox One + PC (2 Boutons Multifonctions Personnalisables, Boutons d'action, pavé directionnel, Mode Hair Trigger) Noir",https://www.amazon.fr/Razer-Wolverine-V2-Multifonctions-D%C3%A9clenchement/dp/B08GG8QSQH/ref=zg_bs_g_26864502031_d_sccl_27/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71qnf3H2pyL._AC_UL900_SR900,600_.jpg",72.11,1716,4.3
Jeux vidéo,Anciens systèmes,"ENDARK Câble Composite, câble d'alimentation stéréo audio vidéo AV RCA pour Gamecube/NGC/64/N64/SNES (1 pièce 1.75m/5.8ft)",https://www.amazon.fr/Composite-eJiasu-dalimentation-Nintendo-Gamecube/dp/B01HPY8T0Q/ref=zg_bs_g_26864502031_d_sccl_28/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61w-YC2Tn1L._AC_UL900_SR900,600_.jpg",8.99,2086,4.2
Jeux vidéo,Anciens systèmes,"Logitech K400 Plus Clavier Sans Fil Touch TV Avec Contrôle Média et Pavé Tactile, Clavier HTPC pour PC connectés TV, Windows, Android, Chrome OS, Ordinateur Portable, Clavier Belge AZERTY - Noir",https://www.amazon.fr/Logitech-K400-AZERTY-Belge-clavier/dp/B010CS9MJY/ref=zg_bs_g_26864502031_d_sccl_29/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61mxNBaKjmL._AC_UL900_SR900,600_.jpg",47.65,85,4.3
Jeux vidéo,Anciens systèmes,sans Fil Double Shock contrôleur de Jeu Compatible avec PS1/PS2/Raspberry Pi,https://www.amazon.fr/Double-contr%C3%B4leur-Compatible-Playstation-Classic/dp/B07KVGMLHM/ref=zg_bs_g_26864502031_d_sccl_30/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61WN+w2VTvL._AC_UL900_SR900,600_.jpg",17.98,0,4.3
Jeux vidéo,Anciens systèmes,110€ Carte Cadeau PlayStation Store pour EA SPORTS FC 25 Ultimate Edition | Compte français [Code par Email],https://www.amazon.fr/Cadeau-PlayStation-SPORTS-Ultimate-fran%C3%A7ais/dp/B0D7VKW4P4/ref=zg_bs_g_26864502031_d_sccl_81/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71ObApB9taL._AC_UL900_SR900,600_.jpg",110.0,0,0.0
Jeux vidéo,Anciens systèmes,Mcbazel PS2 vers HDMI Adaptateur Audio Vidéo PS2 HDMI Convertisseur Accessoires avec Sortie Audio 3.5mm pour Téléviseur HDMI,https://www.amazon.fr/Mcbazel-Adaptateur-convertisseur-sortie-moniteur/dp/B081C77798/ref=zg_bs_g_26864502031_d_sccl_82/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/719G+3FnQgL._AC_UL900_SR900,600_.jpg",9.9,3443,3.9
Jeux vidéo,Anciens systèmes,"E·Durable Joystick 3D pour Nintendo Switch Joy-con, 4 pièces de bâton analogique de commutateur pour Nintendo Switch Joy Con, Kit de réparation",https://www.amazon.fr/%C2%B7Durable-Joystick-analogique-commutateur-r%C3%A9paration/dp/B08LFYLSLN/ref=zg_bs_g_26864502031_d_sccl_83/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61h6LGyahwL._AC_UL900_SR900,600_.jpg",18.99,295,4.4
Jeux vidéo,Anciens systèmes,"iVANKY 8-en-1 Dock ROG Alloy avec HDMI 2.0 4K@60Hz, 3 Ports USB-A 3.0, Charge USB-C 100W, Ethernet 1Gbps, Station d'accueil Compatible avec ASUS ROG Ally X/Legion Go/Valve Steam Deck",https://www.amazon.fr/iVANKY-Station-daccueil-Ethernet-Gigabit/dp/B0CGWM48LS/ref=zg_bs_g_26864502031_d_sccl_84/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81yGqBoacUL._AC_UL900_SR900,600_.jpg",45.99,295,4.6
Jeux vidéo,Anciens systèmes,"Ozeino Casque de Jeu pour PC, PS4, PS5, Xbox, Casque de Jeu avec Suppression du Bruit, Micro Flexible, Cache-Oreilles, lumière RVB pour téléphone, commutateur, Mac - Rouge",https://www.amazon.fr/Ozeino-Suppression-Cache-Oreilles-t%C3%A9l%C3%A9phone-commutateur/dp/B0CCXDTNQ3/ref=zg_bs_g_26864502031_d_sccl_85/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61LqcrkzT-L._AC_UL900_SR900,600_.jpg",21.99,131,4.2
Jeux vidéo,Anciens systèmes,"Ozeino Casque Gaming pour PS5 PC PS4, Casque Gamer pour Micro RGB 7 Couleurs Transducteurs 50mm Stéréo Basse Micro Anti-Bruit Réglable Compatible avec Switch Xbox Series X & S-Bleu Clair",https://www.amazon.fr/Ozeino-Couleurs-Transducteurs-Anti-Bruit-Compatible/dp/B0CCVQMB4Y/ref=zg_bs_g_26864502031_d_sccl_86/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71EgwOBrrcL._AC_UL900_SR900,600_.jpg",21.99,3577,4.4
Jeux vidéo,Anciens systèmes,"NK Wireless Controller for PS4 / PS3 / PC/Mobile - Dualshock vibration, fonction de détection 6 axes, lumière LED, écran tactile, prise casque, câble de chargement inclus - Noir",https://www.amazon.fr/NK-Wireless-Controller-PS4-Mobile/dp/B0BZ587SDJ/ref=zg_bs_g_26864502031_d_sccl_87/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61zvVarFrZL._AC_UL900_SR900,600_.jpg",23.99,0,3.6
Jeux vidéo,Anciens systèmes,"Mcbazel 6 en 1 Outils de Remplacement pour Contrôleur Xbox One Elite Series 2, 6 Thumbsticks pour Manette Xbox Elite Series 2 Argent",https://www.amazon.fr/Mcbazel-Remplacement-Contr%C3%B4leur-Thumbsticks-Manette/dp/B0CRTNL2L1/ref=zg_bs_g_26864502031_d_sccl_88/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71je268Hw6L._AC_UL900_SR900,600_.jpg",12.79,63,4.5
Jeux vidéo,Nintendo Switch,The Legends of Zelda: Echoes of Wisdom,https://www.amazon.fr/Legends-Zelda-Echoes-Wisdom/dp/B0D7HQ7GSB/ref=zg_bs_g_12366240031_d_sccl_1/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/614vuH5fi+L._AC_UL900_SR900,600_.jpg",44.49,0,0.0
Jeux vidéo,Nintendo Switch,Minecraft pour Nintendo Switch,https://www.amazon.fr/Mojang-0045496420598-Minecraft/dp/B07D3ZW98F/ref=zg_bs_g_12366240031_d_sccl_2/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61smNbXSW1L._AC_UL900_SR900,600_.jpg",22.09,0,4.7
Jeux vidéo,Nintendo Switch,EA SPORTS FC 25 Standard Edition Switch | Jeu Vidéo | Français,https://www.amazon.fr/SPORTS-Standard-Switch-Vid%C3%A9o-Fran%C3%A7ais/dp/B0D9899XQC/ref=zg_bs_g_12366240031_d_sccl_3/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71NVQK-wEuL._AC_UL900_SR900,600_.jpg",45.3,0,0.0
Jeux vidéo,Nintendo Switch,Mario Kart 8 Deluxe,https://www.amazon.fr/Nintendo-0045496420246-Mario-Kart-Deluxe/dp/B01N223WHL/ref=zg_bs_g_12366240031_d_sccl_4/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81EdgFXOWWL._AC_UL900_SR900,600_.jpg",44.16,0,4.8
Jeux vidéo,Nintendo Switch,"SanDisk 128 Go, microSDXC, USH-I Carte, pour les consoles Nintendo Switch, jusqu'à 100 Mo/s Produit sous licence Nintendo, UHS-I, Class 10, U3",https://www.amazon.fr/microSDXC-SanDisk-128-Go-Nintendo-Switch/dp/B07KXQX3S3/ref=zg_bs_g_12366240031_d_sccl_5/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61ysEjw8BML._AC_UL900_SR900,600_.jpg",20.61,312626,4.8
Jeux vidéo,Nintendo Switch,"SanDisk 256Go microSDXC, carte sd switch, UHS-I Carte, édition Super Mario Super Star, jusqu'à 100 Mo/s, Produit sous licence Nintendo, pour les consoles Nintendo Switch, Class 10, U3",https://www.amazon.fr/SanDisk-microSDXC-Nintendo-Produit-License/dp/B07QD6R5L7/ref=zg_bs_g_12366240031_d_sccl_6/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/91wHPqU30oL._AC_UL900_SR900,600_.jpg",28.8,312626,4.8
Jeux vidéo,Nintendo Switch,Animal Crossing : New Horizons pour Nintendo Switch,https://www.amazon.fr/Animal-Crossing-Horizons-Nintendo-Switch/dp/B0821XHJB6/ref=zg_bs_g_12366240031_d_sccl_7/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81s8etnYPrL._AC_UL900_SR900,600_.jpg",44.16,0,4.8
Jeux vidéo,Nintendo Switch,"Nintendo usb2.0 Ring Fit Adventure pour Nintendo Switch, Consoles de jeu",https://www.amazon.fr/Ring-Adventure-pour-Nintendo-Switch/dp/B07XTVTRLZ/ref=zg_bs_g_12366240031_d_sccl_8/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81plF2EW96L._AC_UL900_SR900,600_.jpg",59.95,0,4.8
Jeux vidéo,Nintendo Switch,Nintendo Switch Sports,https://www.amazon.fr/Nintendo-SWSPORTS-Switch-Sports/dp/B09SBYHZJB/ref=zg_bs_g_12366240031_d_sccl_9/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71vKKkcKSTL._AC_UL900_SR900,600_.jpg",36.79,0,4.7
Jeux vidéo,Nintendo Switch,"Anker cable USB C vers USB C, 100 W 333 cable usb c charge rapide, pour iPhone 15/15Pro/15Plus/15ProMax MacBook Pro 2020, iPad Pro 2020, iPad Air 4, Samsung Galaxy S23+/S23 et autres(1,8 m)",https://www.amazon.fr/Anker-chargeur-charge-MacBook-Samsung/dp/B09LPXJ3RX/ref=zg_bs_g_12366240031_d_sccl_10/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71d3va2AUSL._AC_UL900_SR900,600_.jpg",7.75,18011,4.7
Jeux vidéo,Nintendo Switch,Nintendo Console Switch avec Joy-Con bleu néon et rouge néon,https://www.amazon.fr/Console-Nintendo-Switch-avec-rouge/dp/B0BHDDH5W1/ref=zg_bs_g_12366240031_d_sccl_11/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71hfGZIs5SL._AC_UL900_SR900,600_.jpg",266.09,0,4.7
Jeux vidéo,Nintendo Switch,The Legend of Zelda : Tears of the Kingdom,https://www.amazon.fr/Nintendo-Legend-Zelda-Tears-Kingdom/dp/B0BVW3SJMF/ref=zg_bs_g_12366240031_d_sccl_12/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81g6Z7nMTaL._AC_UL900_SR900,600_.jpg",51.49,0,4.8
Jeux vidéo,Nintendo Switch,Super Mario Party Jamboree,https://www.amazon.fr/Nintendo-Super-Mario-Party-Jamboree/dp/B0D7HT64CG/ref=zg_bs_g_12366240031_d_sccl_13/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/6178EpiBoHL._AC_UL900_SR900,600_.jpg",44.49,0,0.0
Jeux vidéo,Nintendo Switch,Nintendo Manette Switch Pro,https://www.amazon.fr/Nintendo-NINTENDO-SWITCH-PRO-CNTRL-Manette-Switch-Pro/dp/B01N4ND1T2/ref=zg_bs_g_12366240031_d_sccl_14/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61xhzvDIRKL._AC_UL900_SR900,600_.jpg",54.99,0,4.8
Jeux vidéo,Nintendo Switch,Nintendo Mario Party Superstars (Nintendo Switch) Noir,https://www.amazon.fr/Mario-Party-Superstars-Nintendo-Switch/dp/B097F5D8Y1/ref=zg_bs_g_12366240031_d_sccl_15/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81d4weAdkOS._AC_UL900_SR900,600_.jpg",44.16,8265,4.7
Jeux vidéo,Nintendo Switch,Nintendo Princess Peach : Showtime !,https://www.amazon.fr/Nintendo-Princess-Peach-Showtime/dp/B0CJ9CK3CR/ref=zg_bs_g_12366240031_d_sccl_16/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81zI7q61GSL._AC_UL900_SR900,600_.jpg",44.16,0,4.7
Jeux vidéo,Nintendo Switch,Luigi's Mansion 2 HD,https://www.amazon.fr/Nintendo-10013798-Luigis-Mansion-HD/dp/B0CXTMC41C/ref=zg_bs_g_12366240031_d_sccl_17/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81YPKFRfGXL._AC_UL900_SR900,600_.jpg",44.49,0,4.7
Jeux vidéo,Nintendo Switch,Nintendo SW Switch LUIGI'S MANSION 3 - SWITCH,https://www.amazon.fr/Nintendo-Luigis-Mansion-3/dp/B07SC9136F/ref=zg_bs_g_12366240031_d_sccl_18/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81Q4gUeNi-L._AC_UL900_SR900,600_.jpg",44.19,0,4.7
Jeux vidéo,Nintendo Switch,Carte Nintendo eShop 15 EUR | Code de téléchargement (EU) | Switch,https://www.amazon.fr/Nintendo-eShop-Carte-cadeau-EUR/dp/B07VDM7CWR/ref=zg_bs_g_12366240031_d_sccl_19/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61Ds2tygNiL._AC_UL900_SR900,600_.jpg",15.0,0,4.7
Jeux vidéo,Nintendo Switch,Console Nintendo Switch Lite Edition Hyrule,https://www.amazon.fr/Console-Nintendo-Switch-Lite-Hyrule/dp/B0D7J3767P/ref=zg_bs_g_12366240031_d_sccl_20/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51uSBSWgaYL._AC_UL900_SR900,600_.jpg",219.99,0,0.0
Jeux vidéo,Nintendo Switch,Mario and Luigi - L'épopée fraternelle,https://www.amazon.fr/Mario-and-Luigi-L%C3%A9pop%C3%A9e-fraternelle/dp/B0D7HSRMHT/ref=zg_bs_g_12366240031_d_sccl_21/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81QKHHEuueL._AC_UL900_SR900,600_.jpg",44.49,0,0.0
Jeux vidéo,Nintendo Switch,"NEW'C Lot de 3, Verre Trempé pour Nintendo Switch (modèle OLED), Film Protection écran efficace contre les Rayures - sans Bulles - Ultra Résistant (0,33mm HD Ultra Transparent) Dureté 9H Glass",https://www.amazon.fr/NEWC-Tremp%C3%A9-Nintendo-Switch-Protection/dp/B09L1GJ5LF/ref=zg_bs_g_12366240031_d_sccl_22/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71DNqEMcUuL._AC_UL900_SR900,600_.jpg",6.95,4308,4.7
Jeux vidéo,Nintendo Switch,"Ozeino Casque Gaming pour Ps5 Ps4 PC Xbox Switch, Casque Gamer à réduction de Bruit avec Micro, Lumière RGB, Serre-tête à Suspension Auto-Ajustable, Casque Jack 3.5mm",https://www.amazon.fr/Ozeino-r%C3%A9duction-Serre-t%C3%AAte-Suspension-Auto-Ajustable/dp/B09LH6S921/ref=zg_bs_g_12366240031_d_sccl_23/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71S6G4NksEL._AC_UL900_SR900,600_.jpg",18.44,1783,4.4
Jeux vidéo,Nintendo Switch,Nintendo Console Switch (modèle OLED) blanche,https://www.amazon.fr/Nintendo-Console-dAccueil-Manettes-Blanches/dp/B098RJXBTY/ref=zg_bs_g_12366240031_d_sccl_24/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71eVf1+jn6L._AC_UL900_SR900,600_.jpg",310.49,0,4.7
Jeux vidéo,Nintendo Switch,"daydayup [3 Pièces] Verre Trempé Protection d'écran Compatible avec Nintendo Switch - sans Bulles, HD, Anti-Fissures, Dureté 9H, Résistant aux Rayures, Facile à Installer pour Nintendo Switch",https://www.amazon.fr/daydayup-Pi%C3%A8ces-Protection-Compatible-Nintendo/dp/B07SQZ3GJG/ref=zg_bs_g_12366240031_d_sccl_25/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71HE79LPu9L._AC_UL900_SR900,600_.jpg",5.69,32071,4.7
Jeux vidéo,Nintendo Switch,Super Mario 3D World + Bows Fury (Nintendo Switch),https://www.amazon.fr/Super-Mario-World-Nintendo-Switch/dp/B08GZ54RLL/ref=zg_bs_g_12366240031_d_sccl_26/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81BTFAri4RL._AC_UL900_SR900,600_.jpg",44.16,0,4.8
Jeux vidéo,Nintendo Switch,Carte Nintendo eShop 25 EUR | Code de téléchargement (EU) | Switch,https://www.amazon.fr/Nintendo-eShop-Carte-cadeau-EUR/dp/B07VBGSFPQ/ref=zg_bs_g_12366240031_d_sccl_27/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61SHk6khcvL._AC_UL900_SR900,600_.jpg",25.0,0,4.7
Jeux vidéo,Nintendo Switch,"ECHTPower Adaptateur Secteur pour Console Switch/OLED/Lite, PD Chargeur Switch Support Mode TV Charger Rapide USB Type C Alimentation15V / 2.6A",https://www.amazon.fr/ECHTPower-Chargeur-Nintendo-Adaptateur-Secteur/dp/B07PCR4CCN/ref=zg_bs_g_12366240031_d_sccl_28/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61rwqaYCimL._AC_UL900_SR900,600_.jpg",17.99,6634,4.5
Jeux vidéo,Nintendo Switch,Adaptateur Secteur pour Console Nintendo Switch,https://www.amazon.fr/Adaptateur-secteur-pour-Nintendo-Switch/dp/B01N10NX3M/ref=zg_bs_g_12366240031_d_sccl_29/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61gn0qKDOBL._AC_UL900_SR900,600_.jpg",28.99,0,4.8
Jeux vidéo,Nintendo Switch,PHONILLICO Verre Trempe pour Nintendo Switch [Pack de 2] Film Protection Resistant Vitre Protecteur Anti Rayure,https://www.amazon.fr/PHONILLICO-Nintendo-Protection-Resistant-Protecteur/dp/B07YRNFG5Q/ref=zg_bs_g_12366240031_d_sccl_30/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71jScNPkrLL._AC_UL900_SR900,600_.jpg",6.49,3737,4.6
Jeux vidéo,Nintendo Switch,Tomb Raider 1-3 Remastered Starring Lara Croft - Switch,https://www.amazon.fr/Tomb-Raider-Remastered-Starring-Croft/dp/B0D4QNV1XQ/ref=zg_bs_g_12366240031_d_sccl_31/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81yg7TmKbUL._AC_UL900_SR900,600_.jpg",26.99,0,0.0
Jeux vidéo,Nintendo Switch,Pokémon Violet,https://www.amazon.fr/Nintendo-Pok%C3%A9mon-Violet/dp/B0B31X6NKB/ref=zg_bs_g_12366240031_d_sccl_32/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61VcT664lfL._AC_UL900_SR900,600_.jpg",44.49,0,4.6
Jeux vidéo,Nintendo Switch,EA SPORTS FC 24 Standard Edition Switch | Jeu Vidéo | Français,https://www.amazon.fr/SPORTS-Standard-Switch-Vid%C3%A9o-Fran%C3%A7ais/dp/B0CB6X98S9/ref=zg_bs_g_12366240031_d_sccl_33/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71UhT8fJf2L._AC_UL900_SR900,600_.jpg",35.96,0,4.7
Jeux vidéo,Nintendo Switch,"YCCSKY Chargeur USB pour Nintendo Switch Console Adaptateur Secteur pour Nintendo Switch/Switch OLED/Lite, Mode TV 15V / 2.6A Charge Rapide avec Câble de 1.5m/5ft",https://www.amazon.fr/Chargeur-Nintendo-Adaptateur-Secteur-Support/dp/B07WQV5C16/ref=zg_bs_g_12366240031_d_sccl_34/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61fRwkLY86L._AC_UL900_SR900,600_.jpg",17.99,783,4.6
Jeux vidéo,Nintendo Switch,UGREEN Support Tablette Réglable Bureau Pose Tablette Téléphone Portable Pliable Compatible avec iPad Pro Air Mini Galaxy Tab A9 S9 A8 iPhone 16 Plus Pro Max 15 14 Galaxy S24 Ultra S23 S22 (Noir),https://www.amazon.fr/UGREEN-Tablette-T%C3%A9l%C3%A9phone-R%C3%A9glable-Compatible/dp/B07CG71KQ1/ref=zg_bs_g_12366240031_d_sccl_35/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61UZ4oyTnxL._AC_UL900_SR900,600_.jpg",13.99,46173,4.5
Jeux vidéo,Nintendo Switch,Joy-Con Comfort Grip pour Nintendo Switch – Noir,https://www.amazon.fr/Nintendo-Switch-Joy-Comfort-Grip/dp/B01MS7YUA7/ref=zg_bs_g_12366240031_d_sccl_36/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51VEimVu9QL._AC_UL900_SR900,600_.jpg",15.99,0,4.6
Jeux vidéo,Nintendo Switch,"Anker Câble USB C, 100 W, USB C vers USB C, câble de charge de type C, câble de charge rapide de 3 m de long pour iPhone 16/15, MacBook Pro/Air, iPad Pro/Air, Galaxy S24, Pixel, Switch, LG et plus",https://www.amazon.fr/Anker-Nouveau-charge-g%C3%A9n%C3%A9ration-MacBook/dp/B08PVPTNZL/ref=zg_bs_g_12366240031_d_sccl_37/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81dPWFn3QhL._AC_UL900_SR900,600_.jpg",9.99,17592,4.7
Jeux vidéo,Nintendo Switch,Nintendo Bluetooth Paire de Manettes Joy-Con Gauche Violet Pastel et Droite Vert Pastel Pour Switch,https://www.amazon.fr/Nintendo-Bluetooth-Manettes-Gauche-Violet/dp/B0C6YFL48Z/ref=zg_bs_g_12366240031_d_sccl_38/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61qzLRhqN0L._AC_UL900_SR900,600_.jpg",64.9,0,4.7
Jeux vidéo,Nintendo Switch,Splatoon 3,https://www.amazon.fr/Nintendo-Splatoon-3/dp/B09YMY4QRD/ref=zg_bs_g_12366240031_d_sccl_1/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/713s0jIXwmL._AC_UL900_SR900,600_.jpg",44.19,0,4.6
Jeux vidéo,Nintendo Switch,Paper Mario : La Porte Millénaire,https://www.amazon.fr/Paper-Mario-La-Porte-Mill%C3%A9naire/dp/B0CXTJ5JT2/ref=zg_bs_g_12366240031_d_sccl_2/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81bCJzmBIYL._AC_UL900_SR900,600_.jpg",44.49,0,4.8
Jeux vidéo,Nintendo Switch,"Logitech G PRO Radio-fréquence Souris Gamer sans Fil, Capteur Gaming HERO 25K, 25 600 PPP, RVB, Ultra-Léger, 4 à 8 Boutons Programmables, Batterie Longue Durée, POWERPLAY-compatible, PC - Noire",https://www.amazon.fr/Logitech-Radio-fr%C3%A9quence-Ultra-L%C3%A9ger-Programmables-POWERPLAY-compatible/dp/B07G5XJLWK/ref=zg_bs_g_12366240031_d_sccl_3/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51ySu55JzAL._AC_UL900_SR900,600_.jpg",79.99,11196,4.7
Jeux vidéo,Nintendo Switch,The Legend of Zelda : Breath of the Wild,https://www.amazon.fr/Legend-Zelda-Breath-Wild/dp/B01MUAFFPA/ref=zg_bs_g_12366240031_d_sccl_4/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/91jvZUxquKL._AC_UL900_SR900,600_.jpg",51.49,0,4.7
Jeux vidéo,Nintendo Switch,Nintendo Switch Paire de Manettes Joy-Con Gauche Bleue/Droite Jaune Néon [video game],https://www.amazon.fr/Nintendo-Switch-Controller-neongelb-Videospiel/dp/B07VFTVVWX/ref=zg_bs_g_12366240031_d_sccl_5/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/617Bf2FnoqL._AC_UL900_SR900,600_.jpg",61.41,0,4.7
Jeux vidéo,Nintendo Switch,"SanDisk 512 Go, microSDXC, USH-I Carte, pour les consoles Nintendo Switch, jusqu'à 100 Mo/s Produit sous licence Nintendo, UHS-I, Class 10, U3",https://www.amazon.fr/SanDisk-Carte-microSDXC-Nintendo-Switch/dp/B08DG7FB61/ref=zg_bs_g_12366240031_d_sccl_6/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81ZrBWEQ1WL._AC_UL900_SR900,600_.jpg",55.56,312626,4.8
Jeux vidéo,Nintendo Switch,Suikoden 1 & 2 HD Remaster: Day 1 - Switch,https://www.amazon.fr/Suikoden-HD-Remaster-Day-Switch/dp/B0DFHM1SMF/ref=zg_bs_g_12366240031_d_sccl_7/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/918kY8tkMLL._AC_UL900_SR900,600_.jpg",49.99,0,0.0
